unit_id,unit_name,bv2
9242,Rattlesnake II RSN-2,1480
9238,Rattlesnake JR7-31,1398
9239,Rattlesnake JR7-31P,1323
9240,Rattlesnake JR7-31R (Gideon),1959
4903,Raubvogel Aerobomber AB-18C,0
6746,Ravager Assault Battle Armor (LRM) (Sqd4),404
8801,Ravager Assault Battle Armor (LRM) (Sqd5),543
9164,Ravager Assault Battle Armor (LRM) (Sqd6),699
2661,Ravager Assault Battle Armor (Sqd4),351
8580,Ravager Assault Battle Armor (Sqd5),473
8944,Ravager Assault Battle Armor (Sqd6),608
6458,Raven II RVN-5X,1858
2662,Raven RVN-1X,639
2663,Raven RVN-2X,887
2664,Raven RVN-3L,708
5444,Raven RVN-3M,659
2665,Raven RVN-3X,691
2666,Raven RVN-4L,873
2667,Raven RVN-4LC,871
2668,Raven RVN-4Lr,943
2669,Raven RVN-4X,820
7524,Raven RVN-5L,1035
2670,"Raven RVN-SR ""Shattered Raven""",601
2671,"Raven RVN-SS ""Shattered Raven""",904
2672,Raven X RVN-3X,1021
8189,Rawhide RWD-R1,1939
5661,Razorback RZK-10S,821
5662,Razorback RZK-10T,1172
4904,Razorback RZK-9S,855
4905,Razorback RZK-9T,1149
7413,Reaper Self-Propelled Artillery,250
2673,Recon Infantry,16
6488,Red Kite Attack VTOL,835
4906,Red Shift RDS-2A,626
4907,Red Shift RDS-2B,555
5652,Red Shift RDS-3A,869
7684,Redback,2076
4908,RedHawk Gunship VTOL,0
8360,Regent A,3412
8361,Regent B,2744
8362,Regent C,2561
8363,Regent D,2116
8359,Regent Prime,2437
2677,Regulator Hovertank,1212
2674,Regulator Hovertank (Alan),896
2675,Regulator Hovertank (Arrow IV),1016
2676,Regulator Hovertank (RAC),1282
2679,Regulator II Hovertank,1426
2678,Regulator II Hovertank (RAC),1490
2680,Regulator II Hovertank (Stealth),971
5797,Reptar EPT-C-1 MilitiaMech,514
7202,Resgate PA(L) (Interdictor) (Sqd4),61
8804,Resgate PA(L) (Interdictor) (Sqd5),82
9167,Resgate PA(L) (Interdictor) (Sqd6),105
7203,Resgate PA(L) (Scout) (Sqd4),61
8805,Resgate PA(L) (Scout) (Sqd5),82
9168,Resgate PA(L) (Scout) (Sqd6),105
7204,Resgate PA(L) (Spotter) (Sqd4),54
8806,Resgate PA(L) (Spotter) (Sqd5),73
9169,Resgate PA(L) (Spotter) (Sqd6),94
4909,Resgate PA(L) (Sqd4),61
8659,Resgate PA(L) (Sqd5),82
9023,Resgate PA(L) (Sqd6),105
7205,Resgate PA(L) (Support) (Sqd4),94
8807,Resgate PA(L) (Support) (Sqd5),127
9170,Resgate PA(L) (Support) (Sqd6),203
4911,Revenant UBM-1A,784
6673,Revenant UBM-2R,779
6714,Revenant UBM-2R2,630
6715,Revenant UBM-2R3,770
6716,Revenant UBM-2R4,615
6717,Revenant UBM-2R7,472
7883,Rhino,2124
9200,Rhino Battle Armor (Sqd4),473
4912,Rhino Battle Armor (Sqd5),568
9201,Rhino Battle Armor (Sqd6),731
4913,Rhino Fire Support Tank,1462
2681,Rhino Fire Support Tank (Flamer),1439
7327,Rhino Fire Support Tank (Hagar),1574
2682,Rhino Fire Support Tank (MG),1444
2683,Rhino Fire Support Tank (ML),1478
2684,Rhino Fire Support Tank (Royal),1670
2685,Rhino Fire Support Tank (SL),1464
7691,Rhino Fire Support Tank EC,1679
2687,Riever F-100,1539
2688,Riever F-100a,1575
2689,Riever F-100b,1262
2690,Riever F-700,1626
2691,Riever F-700a,1994
2692,Riever F-700b,2377
2693,Rifleman C,1335
2694,Rifleman C 2,2150
7576,Rifleman C 3,1871
2709,Rifleman II RFL-3N-2,1543
2710,Rifleman IIC,2307
8419,Rifleman IIC 10,1587
2711,Rifleman IIC 2,1345
2712,Rifleman IIC 3,1733
2713,Rifleman IIC 4,2140
2714,Rifleman IIC 5,2343
2715,Rifleman IIC 6,2251
2716,Rifleman IIC 7,2205
2717,Rifleman IIC 8,2541
8418,Rifleman IIC 9,2794
7323,Rifleman III RF2-A,1819
7183,Rifleman RFL-1N,931
7184,Rifleman RFL-2N,1093
2695,Rifleman RFL-3C,1066
2696,Rifleman RFL-3Cr,1129
4917,Rifleman RFL-3M,0
2697,Rifleman RFL-3N,1039
4918,Rifleman RFL-3N (Rubinsky 1),0
4919,Rifleman RFL-3N (Rubinsky 2),0
2698,Rifleman RFL-4D,1173
7930,Rifleman RFL-4DA1,0
7597,Rifleman RFL-5CS,1303
2699,Rifleman RFL-5D,1395
2700,Rifleman RFL-5M,1227
2701,Rifleman RFL-6D,1274
2702,Rifleman RFL-6X,1464
7572,Rifleman RFL-7G,1302
2703,Rifleman RFL-7M,1521
7574,Rifleman RFL-7N,1398
7575,Rifleman RFL-7N2,1452
2704,Rifleman RFL-7X,1645
2705,Rifleman RFL-8D,1777
2706,Rifleman RFL-8X,1798
2707,Rifleman RFL-9T,1503
2708,Rifleman RFL-X3 MUSE WIND,2012
4922,Riga Frigate,0
6994,Riga II Destroyer/Carrier,73035
8310,Rime Otter A,2358
8311,Rime Otter B,1961
8312,Rime Otter C,2718
8313,Rime Otter D,1998
8309,Rime Otter Prime,2169
2718,Riot Police,50
2725,Ripper Infantry Transport,345
2719,Ripper Infantry Transport (ERML),432
2720,Ripper Infantry Transport (Infantry),108
2721,Ripper Infantry Transport (Light PPC),371
2722,Ripper Infantry Transport (MG),125
2723,Ripper Infantry Transport (Royal),228
2724,Ripper Infantry Transport (SPL),160
4923,Rising Star RST-4R,0
5525,Roadblock,0
7292,Roadrunner (Emerald Harrier) RD-1R,888
4924,Robinson Transport (Block I),0
4925,Robinson Transport (Block II),0
2726,Roc,336
2727,Roc 2,245
2728,Roc 3,281
2729,Roc 4,295
8034,Roc 5,230
5632,Roc Z,221
4926,Rock Hound AM-PRM-RH7 ProspectorMech,0
4927,"Rock Hound AM-PRM-RH7A ""Rock Otter"" ProspectorMech",0
4928,"Rock Hound AM-PRM-RH7C ""Rock Possum"" ProspectorMech",0
4946,Rock Rover Half-Track RRV,0
4945,Rock Rover Half-Track RRV (Speed),0
8660,Rogue Bear Heavy Battle Armor (Hybrid) (Sqd5),363
8661,Rogue Bear Heavy Battle Armor (Sqd5),466
8789,Rogue Bear Heavy Battle Armor (Upgrade) (Sqd5),533
4932,Rogue Bear Heavy Battle Armor HR (Sqd4),250
8662,Rogue Bear Heavy Battle Armor HR (Sqd5),336
9026,Rogue Bear Heavy Battle Armor HR (Sqd6),432
2730,Rogue RGU-133E,802
4929,Rogue RGU-133Eb,1054
2731,Rogue RGU-133F,818
2732,Rogue RGU-133L,865
2733,Rogue RGU-133LP,856
2734,Rogue RGU-133P,991
6393,Rokurokubi RK-4K,1286
6392,Rokurokubi RK-4T,998
6394,Rokurokubi RK-4X,1858
2737,Rommel Tank,933
2735,Rommel Tank (Gauss),1178
2736,Rommel Tank (Sealed),1270
4934,Rommel Tank Howitzer,1353
4933,Rommel Tank Howitzer Prototype,1507
6360,Rondel RDL-01C,2332
2738,Ronin SA-RN,1084
2739,Ronin SA-RN7,1182
2740,Rook NH-1A,1197
2741,Rook NH-1B,1227
4935,"Rook NH-1X ""Rook-X""",1187
2742,Rook NH-2,1525
4936,Rook NH-2A,0
2743,Rook NH-3X,1746
4939,Rottweiler Battle Armor (Close Combat) (Sqd4),204
8663,Rottweiler Battle Armor (Close Combat) (Sqd5),275
9027,Rottweiler Battle Armor (Close Combat) (Sqd6),353
2744,Rottweiler Battle Armor (Firedrake) (Sqd4),225
8581,Rottweiler Battle Armor (Firedrake) (Sqd5),303
8945,Rottweiler Battle Armor (Firedrake) (Sqd6),389
4940,Rottweiler Battle Armor (Sqd4),209
8664,Rottweiler Battle Armor (Sqd5),282
9028,Rottweiler Battle Armor (Sqd6),362
4941,Rottweiler Battle Armor (Upgrade) (Sqd4),181
8665,Rottweiler Battle Armor (Upgrade) (Sqd5),243
9029,Rottweiler Battle Armor (Upgrade) (Sqd6),313
2745,Rotunda Scout Vehicle RND-J-1-11,400
2746,Rotunda Scout Vehicle RND-J-1-11 (LRM),303
2747,Rotunda Scout Vehicle RND-J-1-11 (RL),320
2748,Rotunda Scout Vehicle RND-J-1-11 (SRM),286
4942,Rotunda Scout Vehicle RND-J-100,0
4943,Rotunda Scout Vehicle RND-J-110,0
4944,Routemaster Hover Shuttle,0
4377,Royal Land Train,0
7411,RR-3 Recovery Vehicle,213
5372,Ruckus Acrobatic Helicopter,0
4910,Ruedel,0
4210,Rumbler-HT,0
4948,Rusalka S-RSL-O Invictus,1883
4949,Rusalka S-RSL-OA Dominus,1479
4950,Rusalka S-RSL-OB Infernus,1369
4951,Rusalka S-RSL-OC Comminus,1639
4952,Rusalka S-RSL-OD Luminos,1712
4953,Rusalka S-RSL-OE Eminus,1721
7591,Ryoken (Stormcrow) (Attwater),1482
5488,Ryoken (Stormcrow) (Kotare),2382
2749,Ryoken (Stormcrow) A,2319
2750,Ryoken (Stormcrow) B,2281
2751,Ryoken (Stormcrow) C,1881
2752,Ryoken (Stormcrow) D,1863
2753,Ryoken (Stormcrow) E,2110
2754,Ryoken (Stormcrow) F,2227
2755,Ryoken (Stormcrow) G,2152
2756,Ryoken (Stormcrow) H,2061
5487,Ryoken (Stormcrow) I,2319
7553,Ryoken (Stormcrow) J,2300
7554,Ryoken (Stormcrow) K,2001
7555,Ryoken (Stormcrow) P,2213
2757,Ryoken (Stormcrow) Prime,2073
7550,Ryoken (Stormcrow) T,2280
7592,Ryoken (Stormcrow) TC,2373
5820,Ryoken (Stormcrow) Z,2855
2758,Ryoken II,1801
8219,Ryoken II (Tassa),3103
2759,Ryoken II 2,2141
2760,Ryoken II 3,2336
8449,Ryoken III (Skinwalker) A,3500
8450,Ryoken III (Skinwalker) B,2851
8451,Ryoken III (Skinwalker) C,3175
8452,Ryoken III (Skinwalker) D,2545
8453,Ryoken III (Skinwalker) E,3102
8454,Ryoken III (Skinwalker) F,3704
8448,Ryoken III (Skinwalker) Prime,2809
7379,Ryoken III-XP (Skinwalker) A,3777
7380,Ryoken III-XP (Skinwalker) B,3613
7381,Ryoken III-XP (Skinwalker) C,4387
7382,Ryoken III-XP (Skinwalker) D,2483
7378,Ryoken III-XP (Skinwalker) Prime,3013
4957,S 2772 Luxury Plane,0
2761,Sabaku Kaze Heavy Scout Hover Tank,997
4958,Sabre SB-26,512
4959,Sabre SB-27,574
2762,Sabre SB-27b,1059
7687,Sabre SB-27b-EC,987
4960,Sabre SB-28,951
4961,Sabre SB-29,789
4962,"Sabre SB-31 ""Defense Special""",884
4963,Sabre SB-31D,935
2764,Sabutai A,2406
2765,Sabutai B,3086
2766,Sabutai C,3099
2767,Sabutai D,2647
4965,Sabutai E,3159
2768,Sabutai Prime,3210
4966,Sabutai X,3277
5834,Sabutai Z,3974
5718,Sagittaire SGT-10X,1794
6835,Sagittaire SGT-14D,1960
9398,Sagittaire SGT-14R,2626
4967,Sagittaire SGT-8R,2088
8271,Sagittaire SGT-8R (Jamison),0
5717,Sagittaire SGT-9D,2064
2769,Sagittarii SGT-2R,1311
2770,Sagittarii SGT-3R,1488
6817,Sagittarii SGT-4R,1228
2771,Sai S-3,959
2772,Sai S-4,1005
2773,Sai S-4C,1778
2774,Sai S-4X,830
2775,Sai S-7,834
2776,Sai S-8,1304
2780,Saladin Assault Hover Tank,596
2777,Saladin Assault Hover Tank (Armor),594
2778,Saladin Assault Hover Tank (Clan Cargo),150
2779,Saladin Assault Hover Tank (LB-X),760
2781,Saladin Assault Hover Tank (Ultra),808
5567,Saladin Assault Hover Tank Ifrit,955
6371,Saladin Mk II HCV,862
6372,Saladin Mk II HCV (BC3),793
2787,Salamander Battle Armor (Anti-Infantry) (Sqd4),293
8582,Salamander Battle Armor (Anti-Infantry) (Sqd5),394
8946,Salamander Battle Armor (Anti-Infantry) (Sqd6),506
2788,Salamander Battle Armor (Laser) (Sqd4),292
8583,Salamander Battle Armor (Laser) (Sqd5),394
8947,Salamander Battle Armor (Laser) (Sqd6),506
9211,Salamander Battle Armor (Sqd3),191
2789,Salamander Battle Armor (Sqd4),276
8584,Salamander Battle Armor (Sqd5),372
8948,Salamander Battle Armor (Sqd6),479
2782,Salamander PPR-5S,1769
2783,Salamander PPR-5T,1589
2784,Salamander PPR-6S,1714
2785,Salamander PPR-6T,1681
2786,Salamander PPR-7S,2023
6860,Salamander PPR-7T,1647
4969,Salrilla Exoskeleton  PEX-2F [Salvage Arm] (Sqd4),37
8666,Salrilla Exoskeleton  PEX-2F [Salvage Arm] (Sqd5),50
9030,Salrilla Exoskeleton  PEX-2F [Salvage Arm] (Sqd6),65
7212,Salrilla Exoskeleton PEX-2F [Mine Clearance] (Sqd4),37
8814,Salrilla Exoskeleton PEX-2F [Mine Clearance] (Sqd5),50
9177,Salrilla Exoskeleton PEX-2F [Mine Clearance] (Sqd6),65
4970,Samarkand Carrier (Block I),0
4971,Samarkand Carrier (Block II),0
2790,Samurai SL-25,974
2791,Samurai SL-26,1385
2792,Samurai SL-27,1631
2793,Sand Devil Hover Tank,345
2794,"Sangihe Shrike-Thrush ""Nanook""",1592
2796,Saracen Medium Hover Tank,673
2795,Saracen Medium Hover Tank (MRM),676
6373,Saracen Mk II HCV,837
6374,Saracen Mk II HCV (BC3),635
6506,Sarath SRTH-1O,1630
6507,Sarath SRTH-1OA,1738
6508,Sarath SRTH-1OB,1475
2797,Sarissa MN1-D,850
4973,Sarissa MN1-K,0
4974,Sarissa MN2-A SecurityMech,771
4975,Sarissa MN2-Ar SecurityMech,0
6472,Saroyan Jump Bomber,192
7772,Sasayaku Control Transport,0
2798,Sasquatch SQS-TH-001,1940
2799,Sasquatch SQS-TH-002,1993
2800,Sasquatch SQS-TH-003,1667
4976,Sassanid,0
4977,Saturn Harvester,0
7416,Saturn Patrol Ship,1359
4978,Saturnus V Racer,0
2801,Satyr,133
2802,Satyr 2,125
2803,Satyr 3,160
2804,Satyr 4,107
4979,Satyr XP,114
4980,Saurer-Bucher Fire Engine TLF-LL6500,0
4982,Savage Coyote A,2852
4983,Savage Coyote B,2284
4984,Savage Coyote C,3189
5705,Savage Coyote J,2554
4985,Savage Coyote Prime,2613
5706,Savage Coyote W,2792
5831,Savage Coyote Z,3080
2807,Savannah Master Hovercraft,215
2805,Savannah Master Hovercraft (Interdictor),128
9452,Savannah Master Hovercraft (Reflective),294
2806,Savannah Master Hovercraft (SL),131
6546,Savior Repair Vehicle,152
2811,Saxon APC,435
2808,Saxon APC (HQ),708
2809,Saxon APC (Laser),565
2810,Saxon APC (MASH),436
6659,Scapha Hovertank A,1399
6660,Scapha Hovertank B,984
6661,Scapha Hovertank C,1002
6662,Scapha Hovertank D,1141
6663,Scapha Hovertank E,666
6664,Scapha Hovertank F,794
6665,Scapha Hovertank G,736
6666,Scapha Hovertank H,811
6667,Scapha Hovertank I,2096
6668,Scapha Hovertank J,1047
6657,Scapha Hovertank Prime,1425
2812,Scarab Medium Drone Fighter,1364
4986,Scarab Medium Drone Fighter (Original),0
2813,Scarabus SCB-9A,846
2814,Scarabus SCB-9T,949
6336,Scarecrow UCU-F4,1475
6337,Scarecrow UCU-F4r,1472
4987,Scavenger SC-V SalvageMech,528
7174,Scavenger SC-V-M MilitiaMech,672
4991,Schatten Surveillance Airship,0
4988,Schatten Surveillance Airship (Intercept),0
4989,Schatten Surveillance Airship (Original),0
4990,Schatten Surveillance Airship (Sealed),0
8145,Schatten Surveillance Airship (WoB),0
6599,Schildkröte Line Tank,1009
6600,Schildkröte Line Tank (HPPC),1057
8054,Schildkröte Line Tank (Light Gauss),954
8055,Schildkröte Line Tank (Plasma),1104
2815,Schiltron Mobile Fire-Support Platform A,1456
2816,Schiltron Mobile Fire-Support Platform B,1439
2817,Schiltron Mobile Fire-Support Platform C,1078
2818,Schiltron Mobile Fire-Support Platform D,1603
2819,Schiltron Mobile Fire-Support Platform E,1120
2820,Schiltron Mobile Fire-Support Platform F,1466
2821,Schiltron Mobile Fire-Support Platform Prime,1434
6690,Schrack SCK-O,2113
6691,Schrack SCK-OA,2173
6692,Schrack SCK-OB,2212
2822,Schrek AC Carrier,773
9477,Schrek AC Carrier (Lothian),1005
9478,Schrek Gauss Carrier,1203
2823,Schrek II-X PPC Carrier,1242
2827,Schrek PPC Carrier,935
2824,Schrek PPC Carrier (Anti-Infantry),881
2825,Schrek PPC Carrier (Armor),1040
2826,Schrek PPC Carrier (C3M),993
9479,Schrek PPC Carrier (LB-X),1258
9480,Schrek PPC Carrier (XL),1074
2828,Schwerer Gustav,1796
2831,Scimitar Medium Hover Tank,532
2829,Scimitar Medium Hover Tank (C3),680
2830,Scimitar Medium Hover Tank (Missile),704
2832,Scimitar Medium Hover Tank (TAG),582
6375,Scimitar Mk II HCV,631
6376,Scimitar Mk II HCV (3136 Upgrade),783
6377,Scimitar Mk II HCV (BC3),665
8316,Scorpion C,2331
5846,Scorpion LAM SCP-X1,0
2847,Scorpion Light Tank,306
9555,Scorpion Light Tank (Armor),325
9556,Scorpion Light Tank (Hardened),477
2841,Scorpion Light Tank (LAC),289
2842,Scorpion Light Tank (LRM),425
2843,Scorpion Light Tank (Minesweeper Prototype),350
4996,Scorpion Light Tank (Minesweeper),452
2844,Scorpion Light Tank (ML),320
2845,Scorpion Light Tank (MRM),469
9557,Scorpion Light Tank (RAC),385
9558,Scorpion Light Tank (Rifle),338
2846,Scorpion Light Tank (SRM),373
9559,Scorpion Light Tank (Thunderbolt),414
9554,Scorpion Light Tank (Ultra),425
9560,Scorpion Light Tank C,354
2833,Scorpion SCP-10M,1458
2834,Scorpion SCP-12C,1259
2835,Scorpion SCP-12K,1260
2836,Scorpion SCP-12S,1109
8314,Scorpion SCP-1BR,1473
2837,Scorpion SCP-1N,1019
4994,Scorpion SCP-1N (Rubinsky),940
8276,Scorpion SCP-1N (Wendall 2),0
2838,Scorpion SCP-1N (Wendall),1043
2839,Scorpion SCP-1O,1098
2840,Scorpion SCP-1TB,1185
8315,Scorpion SCP-2N,1562
6626,Scourge SCG-WD1,2061
6625,Scourge SCG-WF1,2172
8109,Scourge SCG-WX1,2480
4997,Scout,0
7812,Scout ATV,25
2848,Scout Infantry,48
4999,Scout JumpShip,0
4998,Scout JumpShip (Clan),0
7320,Screamer LAM SCR-1X-LAM,1144
5000,Scylla,2897
5723,Scylla 2,2839
5724,Scylla 3,2820
2849,Scytha A,3134
2850,Scytha B,3517
2851,Scytha C,3498
2852,Scytha D,3276
5002,Scytha E,3553
6808,Scytha F,3223
2853,Scytha Prime,3232
5003,Scytha X,2926
5004,Scytha XR,3213
5015,Se'irim Medium Battle Armor (Anti-Infantry) (Sqd4),241
8667,Se'irim Medium Battle Armor (Anti-Infantry) (Sqd5),324
9031,Se'irim Medium Battle Armor (Anti-Infantry) (Sqd6),416
5016,Se'irim Medium Battle Armor (Capture Team) (Sqd4),257
8668,Se'irim Medium Battle Armor (Capture Team) (Sqd5),345
9032,Se'irim Medium Battle Armor (Capture Team) (Sqd6),444
5017,Se'irim Medium Battle Armor (Sqd4),253
8669,Se'irim Medium Battle Armor (Sqd5),340
9033,Se'irim Medium Battle Armor (Sqd6),437
6308,Sea Fox Amphibious Armor (Sqd4),130
8733,Sea Fox Amphibious Armor (Sqd5),175
9096,Sea Fox Amphibious Armor (Sqd6),226
2854,Sea Hunter Maritime Tank,570
5009,Sea Skimmer Hydrofoil,288
5005,"Sea Skimmer Hydrofoil ""Sniper""",322
5006,Sea Skimmer Hydrofoil (ELRM),556
5007,Sea Skimmer Hydrofoil (SRM2),363
5008,Sea Skimmer Hydrofoil (SRM6),321
5854,Seabass Flying Submersible,0
5010,Seabuster Strike Fighter,856
5576,Seabuster Strike Fighter (Early),764
5011,Seahorse Cargo Sub,0
5518,Secondary Missile Hell,0
5012,Security Robot,0
5013,Seeker (2815),0
5014,Seeker (3054),0
6384,Sekhmet Assault Vehicle,1606
8056,Sekhmet Assault Vehicle (Streak),2178
6521,Seleucus Infantry Transport,7306
2856,Sentinel STN-1S,632
2857,Sentinel STN-3K,652
2858,Sentinel STN-3KA,847
2859,Sentinel STN-3KB,823
2860,Sentinel STN-3L,717
2861,Sentinel STN-3Lb,1260
2862,Sentinel STN-3M,758
2863,Sentinel STN-4D,1179
2864,Sentinel STN-5WB,999
8160,Sentinel STN-6S,1089
2865,Sentinel STN-C,689
2866,Sentry SNT-04,1069
2867,Sentry SNT-W5,1143
2868,Seraph C-SRP-O (Havalah),1927
2869,Seraph C-SRP-O Invictus,1794
2870,Seraph C-SRP-OA Dominus,2338
2871,Seraph C-SRP-OB Infernus,2181
2872,Seraph C-SRP-OC Comminus,2136
2873,Seraph C-SRP-OD Luminos,2291
2874,Seraph C-SRP-OE Eminus,2148
2875,Seraph C-SRP-OR (Ravana),1941
2876,Seraph C-SRP-OS Caelestis,2788
2877,"Seydlitz (Mary) ""Yari""",620
8014,Seydlitz C,1691
2878,Seydlitz SYD-21,440
2879,"Seydlitz SYD-45X ""Starling""",695
2880,Seydlitz SYD-Z1,440
2881,Seydlitz SYD-Z2,716
2882,Seydlitz SYD-Z2A,806
2883,Seydlitz SYD-Z2B,906
2884,Seydlitz SYD-Z3,504
2885,Seydlitz SYD-Z3A,514
2886,Seydlitz SYD-Z4,633
6980,Sha Yu (Bulldog),1379
5026,Sha Yu SYU-2B,1379
5027,Sha Yu SYU-4B,1267
5670,Sha Yu SYU-6B,1422
5800,Shackleton AESV,298
5029,Shade S-HA-O Invictus,1324
5030,Shade S-HA-OA Dominus,1265
5031,Shade S-HA-OB Infernus,1209
5032,Shade S-HA-OC Comminus,1186
5033,Shade S-HA-OD Luminos,927
5034,Shade S-HA-OE Eminus,973
2887,Shadow Cat A,2220
2888,Shadow Cat B,2420
2889,Shadow Cat C,2199
7704,Shadow Cat D,2298
6913,Shadow Cat E,2084
6912,Shadow Cat F,2997
2890,Shadow Cat H,2155
7706,Shadow Cat I,2408
2894,Shadow Cat II,2064
2893,Shadow Cat II 2,2106
6886,Shadow Cat II 3,2387
6885,Shadow Cat II 4,1986
7492,Shadow Cat III A,2005
7493,Shadow Cat III B,2183
7494,Shadow Cat III C,2153
7491,Shadow Cat III Prime,2021
2891,Shadow Cat J,1802
7707,Shadow Cat M,2438
2892,Shadow Cat Prime,2156
7708,Shadow Cat T,1852
7590,Shadow Cat TC,1378
2895,Shadow Hawk C,1309
2911,Shadow Hawk IIC,1732
8328,Shadow Hawk IIC 10,1760
8329,Shadow Hawk IIC 11,1692
2912,Shadow Hawk IIC 2,1763
2913,Shadow Hawk IIC 3,1471
2914,Shadow Hawk IIC 4,1698
2915,Shadow Hawk IIC 5,1614
2916,Shadow Hawk IIC 6,1907
2917,Shadow Hawk IIC 7,1999
2918,Shadow Hawk IIC 8,1940
6911,Shadow Hawk IIC 9,1803
5039,Shadow Hawk LAM SHD-X1,0
5040,Shadow Hawk LAM SHD-X2,0
2896,Shadow Hawk SHD-11CS,1700
5036,Shadow Hawk SHD-11CS2,1779
2897,Shadow Hawk SHD-12C,1574
2898,Shadow Hawk SHD-1R,851
2899,Shadow Hawk SHD-2D,899
2900,Shadow Hawk SHD-2D2,1049
2901,Shadow Hawk SHD-2H,1064
2902,Shadow Hawk SHD-2Hb,1354
7737,Shadow Hawk SHD-2Ht,1453
2903,Shadow Hawk SHD-2K,1147
5037,Shadow Hawk SHD-3H,1043
9538,Shadow Hawk SHD-3H2,1112
2904,Shadow Hawk SHD-3K,1591
7785,Shadow Hawk SHD-4H,1569
2905,Shadow Hawk SHD-5D,1684
5806,Shadow Hawk SHD-5D (Sandy),1517
2906,Shadow Hawk SHD-5M,1430
7787,Shadow Hawk SHD-5R,1296
7786,Shadow Hawk SHD-5S,1590
7788,Shadow Hawk SHD-6D,1371
2907,Shadow Hawk SHD-7CS,1496
7789,Shadow Hawk SHD-7H,1394
2908,Shadow Hawk SHD-7M,1447
2909,Shadow Hawk SHD-8L,1536
2910,Shadow Hawk SHD-9D,1313
2921,Shamash Reconnaissance Vehicle,504
2919,Shamash Reconnaissance Vehicle (Flamer),228
2920,Shamash Reconnaissance Vehicle (Interdictor),520
6654,Shandra Advanced Scout Vehicle,417
6699,Shandra Advanced Scout Vehicle (Original),311
5041,Shedu Assault Battle Armor (Capture Team) (Sqd4),420
8670,Shedu Assault Battle Armor (Capture Team) (Sqd5),566
9034,Shedu Assault Battle Armor (Capture Team) (Sqd6),728
5042,Shedu Assault Battle Armor (PPC) (Sqd4),360
8671,Shedu Assault Battle Armor (PPC) (Sqd5),485
9035,Shedu Assault Battle Armor (PPC) (Sqd6),624
5043,Shedu Assault Battle Armor (Recon) (Sqd4),331
8672,Shedu Assault Battle Armor (Recon) (Sqd5),445
9036,Shedu Assault Battle Armor (Recon) (Sqd6),573
5044,Shedu Assault Battle Armor (Sqd4),376
8673,Shedu Assault Battle Armor (Sqd5),507
9037,Shedu Assault Battle Armor (Sqd6),651
5045,Shedu Assault Battle Armor (Support) (Sqd4),364
8674,Shedu Assault Battle Armor (Support) (Sqd5),490
9038,Shedu Assault Battle Armor (Support) (Sqd6),631
6431,Shen Long Battle Armor [David] (Sqd4),350
6435,Shen Long Battle Armor [Interdictor] (Sqd4),276
6432,Shen Long Battle Armor [MG] (Sqd4),314
6433,Shen Long Battle Armor [MRM] (Sqd4),352
6436,Shen Long Battle Armor [Pop-Up Mine] (Sqd4),241
6434,Shen Long Battle Armor [SRM] (Sqd4),404
2922,Shen Yi SHY-3B,1507
6878,Shen Yi SHY-5B,1603
6443,Sheriff Infantry Support Tank,810
5050,Sherpa Armored Truck,0
5046,Sherpa Armored Truck (Fuel Tanker),0
5047,Sherpa Armored Truck (MASH),0
5048,Sherpa Armored Truck (MHQ),0
5049,Sherpa Armored Truck (Mobile Canteen),0
6519,Shikra SKR-4M,2849
8060,Shikra SKR-4N,2754
6378,Shillelagh Missile Tank,669
6379,Shillelagh Missile Tank (Original),584
2927,Shilone  SL-17X,1933
2923,Shilone SL-17,1230
2924,Shilone SL-17AC,972
2925,Shilone SL-17R,1230
2926,Shilone SL-18,1418
6416,Shiro SH-1V,2016
6417,Shiro SH-2P,2570
5051,Shiva SHV-O,1691
5053,Shiva SHV-OA,2280
5054,Shiva SHV-OB,1999
5055,Shiva SHV-OC,2163
5759,Shiva SHV-OD,2019
2928,Shiva SHV-S,2216
2929,Shockwave SKW-2F,1453
2930,Shockwave SKW-4G,1449
6903,Shockwave SKW-6H,1364
6902,Shockwave SKW-8X,1065
5056,Shoden Assault Vehicle,1412
5736,Shoden Assault Vehicle (LB-X),1314
5057,Shoden Assault Vehicle (Streak),1425
2931,Shogun C,3032
8002,Shogun C 2,2914
9463,Shogun C 3,2935
2932,Shogun SHG-2E,1823
2933,Shogun SHG-2F,1804
5058,Shogun SHG-2F (Trisha),1733
2934,Shogun SHG-2H,2087
8003,Shogun SHG-3E,1998
2935,Sholagar SL-21,607
2936,Sholagar SL-21L,735
2937,Sholagar SL-22,830
2938,Sholagar SL-27x,1322
5059,Shootist (Apollyon),0
2939,Shootist ST-8A,1507
2940,Shootist ST-8C,1528
2941,Shootist ST-9C,1727
6292,Shrike,2969
9215,"Shrike ""Black Rose""",3487
6293,Shrike 2,2846
6294,Shrike 3,3698
2942,Shugenja SJA-7D,1656
2943,Shugenja SJA-8H,1691
7154,Shugosha LAW-QM1 Q-Mech,161
7155,Shugosha LAW-QM2 Q-Mech,157
7156,Shugosha LAW-QM3 Q-Mech,189
7157,Shugosha PTN-LAW LoaderMech,102
6440,Shun Transport VTOL,499
8057,Shun Transport VTOL (Support),770
5060,Shuttle ST-46,0
5061,Shuttle ST-46C,0
2944,Silver Fox SVR-5X,1432
2945,Silver Fox SVR-5Y,1316
5062,Silverback Coastal Cutter,0
5063,Silverfin Coastal Cutter,0
5064,Simca Ambulance,0
